src,dst,sum_kzt,n_tx,tainted_kzt,taint_share
100000003242289100,100000003159641100,19000.0,2,0.0,0.0
100000002863356100,100000005756535100,20000.0,1,0.0,0.0
100000008758168100,100000002559089100,65000.0,1,0.0,0.0
100000008603629100,100000003711830100,50000.0,1,121.39114828185555,0.002427822965637111
100000008636603100,100000005454368100,19000.0,1,0.0,0.0
100000002723538100,100000008620570100,80000.0,1,0.0,0.0
100000000331309100,100000002704875100,101665.0,1,0.0,0.0
100000002578405100,100000008537380100,8000.0,1,0.0,0.0
100000002578405100,100000008684452100,51800.0,1,0.0,0.0
100000002957787100,100000004071080100,15000.0,2,0.0,0.0
100000008547948100,100000008742053100,10000.0,1,0.0,0.0
100000004400305100,100000008422226100,87450.0,1,0.0,0.0
100000000331309100,100000007055802100,450000.0,3,0.0,0.0
100000006977207100,100000002528544100,192912.0,1,0.0,0.0
100000001526235100,100000002472632100,309500.0,1,0.0,0.0
100000008730846100,100000003115284100,185000.0,2,0.0,0.0
100000004400305100,100000008669310100,59567.0,2,0.0,0.0
100000000437046100,100000008686313100,1104983.0,6,309.911953647404,0.0002804676213547213
100000006977207100,100000002936322100,599966.0,1,0.0,0.0
100000000331309100,100000004299488100,360000.0,3,0.0,0.0
100000002957787100,100000004493586100,7500.0,1,0.0,0.0
100000005933757100,100000002871199100,23186.0,1,0.0,0.0
100000002156381100,100000002696152100,21800.0,3,0.0,0.0
100000008647905100,100000002769809100,113422.0,1,0.0,0.0
100000006977207100,100000003216073100,37001.0,1,0.0,0.0
100000008477350100,100000003736419100,23300.0,1,227.08510309292714,0.009746141763644942
100000002578405100,100000008763688100,21000.0,1,0.0,0.0
100000004209339100,100000003635170100,232500.0,10,0.0,0.0
100000000437046100,100000008293431100,15000.0,1,0.0,0.0
100000004400305100,100000006111439100,9306.0,1,0.0,0.0
100000002175422100,100000002975437100,530000.0,2,0.0,0.0
100000000331309100,100000002356167100,300000.0,1,0.0,0.0
100000002723538100,100000008603629100,85000.0,2,0.0,0.0
100000004150593100,100000005022552100,241000.0,3,0.0,0.0
100000002578405100,100000004140994100,18650.0,1,0.0,0.0
100000005242320100,100000002509598100,305550.0,1,0.0,0.0
100000000331309100,100000004450649100,140970.0,1,0.0,0.0
100000000331309100,100000004917367100,100000.0,1,0.0,0.0
100000008603629100,100000004217419100,80000.0,1,0.0,0.0
100000008389800100,100000007511163100,49000.0,1,0.0,0.0
100000004400305100,100000001066017100,97000.0,1,0.0,0.0
100000002578405100,100000008776420100,69500.0,1,0.0,0.0
100000008346837100,100000004340038100,9978.0,1,0.0,0.0
100000004400305100,100000008432942100,44542.0,2,0.0,0.0
100000000437046100,100000002663511100,268940.0,1,0.0,0.0
100000004400305100,100000003943247100,40000.0,1,0.0,0.0
100000000331309100,100000003242795100,111000.0,1,0.0,0.0
100000000910216100,100000008489922100,52010.0,1,1168.5715218881423,0.02246820845776086
100000005578559100,100000001927599100,58000.0,1,0.0,0.0
100000004160650100,100000001330595100,45000.0,3,0.0,0.0
100000005933757100,100000007999728100,23250.0,1,0.0,0.0
100000008254069100,100000005668605100,19500.0,1,0.0,0.0
100000008752616100,100000002793881100,290000.0,1,0.0,0.0
100000002578405100,100000005847078100,16300.0,1,0.0,0.0
100000004400305100,100000000749118100,10330.0,1,0.0,0.0
100000008413748100,100000007618425100,39348.0,1,0.0,0.0
100000008752616100,100000008708207100,165000.0,1,0.0,0.0
100000008713270100,100000008596924100,100000.0,1,6512.922229787738,0.06512922229787738
100000002723538100,100000003071930100,50000.0,1,0.0,0.0
100000005782781100,100000007594394100,105000.0,1,0.0,0.0
100000000331309100,100000001222263100,745570.0,1,0.0,0.0
100000008477350100,100000007484343100,10057.0,1,0.0,0.0
100000002578405100,100000008744799100,12600.0,1,0.0,0.0
100000008743913100,100000008759857100,5000.0,1,0.0,0.0
100000008603629100,100000001609499100,55656.0,1,0.0,0.0
100000008346837100,100000005910114100,92009.0,1,0.0,0.0
100000000331309100,100000003760160100,104470.0,1,0.0,0.0
100000003718221100,100000008677215100,9000.0,1,0.0,0.0
100000008603629100,100000000795374100,50000.0,1,1896.4264323374093,0.037928528646748186
100000004400305100,100000005910114100,93168.0,1,0.0,0.0
100000008603629100,100000003528285100,20000.0,1,0.0,0.0
100000008011159100,100000006169033100,49000.0,1,0.0,0.0
100000006240939100,100000001270349100,200000.0,1,0.0,0.0
100000008710791100,100000002548759100,180000.0,1,0.0,0.0
100000002957787100,100000003066385100,10000.0,1,0.0,0.0
100000000331309100,100000006734214100,280000.0,3,0.0,0.0
100000000331309100,100000003105929100,429567.0,2,0.0,0.0
100000003104347100,100000000611474100,32000.0,1,0.0,0.0
100000000723383100,100000002185328100,15000.0,1,0.0,0.0
100000002578405100,100000008190442100,13000.0,1,0.0,0.0
100000002578405100,100000008754997100,18000.0,1,0.0,0.0
100000008603629100,100000006734214100,60000.0,1,0.0,0.0
100000008603629100,100000006641671100,13000.0,1,0.0,0.0
100000002733905100,100000005342513100,235000.0,2,192.29204724467684,0.0008182640308284121
100000002957787100,100000002611334100,48288.0,1,0.0,0.0
100000004544958100,100000004677680100,18000.0,1,15000.0,0.8333333333333334
100000004400305100,100000005186131100,10000.0,1,0.0,0.0
100000004400305100,100000008652094100,35000.0,1,0.0,0.0
100000004400305100,100000008748795100,47057.0,1,0.0,0.0
100000004209339100,100000007737775100,6000.0,1,0.0,0.0
100000008636603100,100000006122699100,24750.0,1,0.0,0.0
100000008346837100,100000005074393100,329133.0,2,0.0,0.0
100000008603629100,100000008473765100,30000.0,1,4768.21537155658,0.15894051238521933
100000005242320100,100000001584286100,638700.0,2,0.0,0.0
100000005578559100,100000001484381100,23785.0,1,0.0,0.0
100000004400305100,100000002723538100,15000.0,1,0.0,0.0
100000000331309100,100000007863304100,25000.0,1,0.0,0.0
100000006424479100,100000000733451100,70000.0,2,0.0,0.0
100000003747133100,100000002578653100,20000.0,1,0.0,0.0
100000007898453100,100000003946524100,20000.0,1,0.0,0.0
100000000331309100,100000001835625100,75130.0,1,0.0,0.0
100000000331309100,100000004077081100,140000.0,1,0.0,0.0
100000008743913100,100000007472293100,5000.0,1,0.0,0.0
100000002578405100,100000008463968100,10000.0,1,0.0,0.0
100000008710791100,100000002954780100,133400.0,1,0.0,0.0
100000008710791100,100000003031003100,80000.0,1,0.0,0.0
100000002578405100,100000008688109100,12800.0,1,0.0,0.0
100000004400305100,100000006225798100,42000.0,1,0.0,0.0
100000001703168100,100000005061890100,90000.0,1,0.0,0.0
100000003242289100,100000001110358100,9000.0,1,0.0,0.0
100000000331309100,100000004587414100,320200.0,1,0.0,0.0
100000008477350100,100000005830339100,49780.0,1,0.0,0.0
100000008461532100,100000008751349100,11630.0,1,712.98237504942,0.06130544927338091
100000008603629100,100000005830339100,144605.0,5,0.0,0.0
100000005539910100,100000008314863100,12000.0,1,0.0,0.0
100000001330595100,100000002257794100,154000.0,1,0.0,0.0
100000002578405100,100000008715887100,18000.0,1,0.0,0.0
100000004221668100,100000002391278100,30000.0,5,0.0,0.0
100000008461532100,100000002691583100,285200.0,1,0.0,0.0
100000008346837100,100000007593823100,5000.0,1,0.0,0.0
100000008531133100,100000002705460100,95000.0,1,0.0,0.0
100000004150593100,100000008188026100,23110.0,1,0.0,0.0
100000000437046100,100000005830339100,70186.0,2,0.0,0.0
100000008413748100,100000006967370100,33225.0,1,0.0,0.0
100000002578405100,100000001149815100,12000.0,1,0.0,0.0
100000008413748100,100000006734214100,85000.0,2,0.0,0.0
100000002578405100,100000008687990100,17600.0,1,0.0,0.0
100000002224132100,100000004603109100,2580000.0,6,0.0,0.0
100000005665181100,100000004475818100,13000.0,1,0.0,0.0
100000004400305100,100000001609499100,113520.0,1,0.0,0.0
100000000331309100,100000002433697100,130000.0,1,0.0,0.0
100000007382543100,100000004407753100,250000.0,4,2620.312248511186,0.010481248994044744
100000008547948100,100000008692291100,75000.0,1,0.0,0.0
100000002578405100,100000008684767100,31100.0,1,0.0,0.0
100000003823811100,100000005264990100,17070.0,1,0.0,0.0
100000002578405100,100000008687733100,14650.0,1,0.0,0.0
100000004486525100,100000002398779100,254955.0,2,0.0,0.0
100000008413748100,100000003060517100,315955.0,1,0.0,0.0
100000000437046100,100000001745217100,50000.0,1,0.0,0.0
100000005933757100,100000002963189100,490000.0,3,0.0,0.0
100000008603629100,100000007442518100,134000.0,2,4744.600363713133,0.03540746540084428
100000002578405100,100000008735832100,17600.0,1,0.0,0.0
100000008710791100,100000002621434100,81000.0,1,0.0,0.0
100000005578559100,100000008379273100,16000.0,1,0.0,0.0
100000004400305100,100000002521039100,349370.0,1,0.0,0.0
100000008547948100,100000002547110100,224000.0,2,0.0,0.0
100000002578405100,100000002369510100,37150.0,1,0.0,0.0
100000008547948100,100000002369874100,160000.0,1,0.0,0.0
100000008477350100,100000002697752100,90465.0,1,0.0,0.0
100000005539910100,100000001145749100,10000.0,1,0.0,0.0
100000002741024100,100000008680912100,45112.0,2,0.0,0.0
100000001346560100,100000004959752100,22200.0,1,5000.0,0.22522522522522523
100000000850297100,100000006707582100,17520.0,1,0.0,0.0
100000000437046100,100000001837130100,172900.0,1,0.0,0.0
100000005413948100,100000005367445100,5000.0,1,0.0,0.0
100000008477350100,100000003834495100,200000.0,1,0.0,0.0
100000006612238100,100000001697501100,25000.0,1,0.0,0.0
100000002578405100,100000005995391100,17200.0,1,0.0,0.0
100000004400305100,100000005052998100,9500.0,1,0.0,0.0
100000000331309100,100000001009583100,393740.0,1,0.0,0.0
100000002578405100,100000002511581100,17600.0,1,0.0,0.0
100000006977207100,100000003031761100,460408.0,1,0.0,0.0
100000000076451100,100000004750897100,10000.0,1,0.0,0.0
100000002578405100,100000008720668100,16000.0,1,0.0,0.0
100000008603629100,100000003134934100,93569.0,1,227.16896707169886,0.002427822965637111
100000008477350100,100000003366471100,136265.0,2,0.0,0.0
100000008731444100,100000003134934100,116800.0,1,0.0,0.0
100000000723383100,100000003154105100,60000.0,1,0.0,0.0
100000002578405100,100000008755168100,17600.0,1,0.0,0.0
100000008413748100,100000008011573100,15000.0,1,0.0,0.0
100000008413748100,100000008560717100,15000.0,1,0.0,0.0
100000002578405100,100000008662216100,26200.0,1,0.0,0.0
100000008324800100,100000007390016100,511000.0,13,0.0,0.0
100000000331309100,100000003115284100,600000.0,2,0.0,0.0
100000002578405100,100000008677518100,48700.0,1,0.0,0.0
100000008603629100,100000002936322100,187167.0,1,0.0,0.0
100000000437046100,100000003159641100,20000.0,1,0.0,0.0
100000005242320100,100000002644285100,500000.0,1,0.0,0.0
100000004150593100,100000004635886100,23000.0,1,0.0,0.0
100000008636603100,100000000667713100,12750.0,1,0.0,0.0
100000008512827100,100000008761219100,30000.0,1,0.0,0.0
100000002957787100,100000005620225100,5922.66,1,0.0,0.0
100000008730846100,100000005475379100,108370.0,1,1721.9196982325618,0.015889265463066918
100000008258083100,100000001785161100,15000.0,1,23.395465304305393,0.0015596976869536928
100000008477350100,100000005610717100,156400.0,1,0.0,0.0
100000002578405100,100000008667795100,34000.0,1,0.0,0.0
100000005578559100,100000005704413100,36834.67,2,0.0,0.0
100000000490383100,100000007544358100,22500.0,1,0.0,0.0
100000008389800100,100000004664905100,94400.0,1,0.0,0.0
100000008346837100,100000006020215100,30000.0,1,11971.83174574647,0.39906105819154897
100000006240939100,100000004221668100,300000.0,1,0.0,0.0
100000005933757100,100000001597424100,48100.0,1,0.0,0.0
100000005933757100,100000001550419100,23000.0,1,0.0,0.0
100000005660203100,100000006882208100,18000.0,1,9401.021471768478,0.5222789706538044
100000000331309100,100000003293377100,50000.0,1,0.0,0.0
100000002578405100,100000008744364100,23700.0,1,0.0,0.0
100000001965374100,100000005820746100,1989000.0,2,0.0,0.0
100000002578405100,100000002214664100,7950.0,1,0.0,0.0
100000002578405100,100000008753061100,28400.0,2,0.0,0.0
100000008603331100,100000002547110100,274000.0,1,0.0,0.0
100000008547844100,100000002877262100,100000.0,1,0.0,0.0
100000008587459100,100000004962193100,591000.0,3,0.0,0.0
100000004398811100,100000002939838100,138172.0,1,5873.082774049218,0.042505592841163314
100000002578405100,100000005198498100,28800.0,1,0.0,0.0
100000004400305100,100000001126374100,140000.0,3,0.0,0.0
100000001857829100,100000005661528100,25000.0,1,0.0,0.0
100000005933757100,100000002633108100,320000.0,3,0.0,0.0
100000008011159100,100000006573438100,5000.0,1,0.0,0.0
100000000437046100,100000007639767100,27868.0,1,0.0,0.0
100000004160650100,100000004064431100,26000.0,1,411.698658791682,0.01583456379968008
100000003242289100,100000008221543100,522000.0,1,0.0,0.0
100000000437046100,100000003795588100,400000.0,2,0.0,0.0
100000008710791100,100000002883402100,150000.0,1,0.0,0.0
100000007629096100,100000002741024100,765205.0,5,0.0,0.0
100000006240939100,100000004997515100,40000.0,1,0.0,0.0
100000000297649100,100000001899164100,70600.0,2,3354.2080203647824,0.04751002861706491
100000005242320100,100000008388049100,496400.0,1,0.0,0.0
100000000331309100,100000003814002100,30000.0,1,1753.1208203299152,0.05843736067766384
100000008346837100,100000004351795100,29511.0,1,0.0,0.0
100000008603629100,100000003152964100,141847.0,1,0.0,0.0
100000008477350100,100000008560717100,30000.0,1,0.0,0.0
100000005933757100,100000002748532100,52192.0,1,0.0,0.0
100000008547844100,100000008743913100,64000.0,1,0.0,0.0
100000006977207100,100000002914245100,140611.0,1,0.0,0.0
100000003242289100,100000008043184100,50564.0,1,0.0,0.0
100000000437046100,100000005124479100,88947.0,1,0.0,0.0
100000004150593100,100000008595687100,64395.0,1,0.0,0.0
100000008477350100,100000006048193100,41559.0,1,405.03990555532016,0.009746141763644942
100000000076451100,100000004629688100,5000.0,1,0.0,0.0
100000008547844100,100000006532229100,105000.0,1,0.0,0.0
100000002723538100,100000003242289100,33000.0,1,0.0,0.0
100000005053653100,100000000560751100,25000.0,1,0.0,0.0
100000008477350100,100000004931931100,23938.0,1,0.0,0.0
100000004386258100,100000004591973100,10000.0,1,0.0,0.0
100000007953156100,100000005941908100,10000.0,1,4096.983800526053,0.4096983800526053
100000008111003100,100000003796063100,35000.0,1,0.0,0.0
100000001857829100,100000000640800100,80000.0,1,0.0,0.0
100000002217161100,100000008254576100,8000.0,1,0.0,0.0
100000004160650100,100000003616818100,28000.0,1,660.3897202598813,0.023585347152138617
100000005933757100,100000001541418100,46900.0,1,0.0,0.0
100000005602999100,100000008501413100,5000.0,1,1082.2510822510822,0.21645021645021642
100000008413748100,100000008304139100,26091.75,1,0.0,0.0
100000008603629100,100000000011452100,20000.0,1,0.0,0.0
100000002957787100,100000002645609100,79596.68,2,0.0,0.0
100000008547948100,100000003097324100,54000.0,1,0.0,0.0
100000004398811100,100000002956779100,411000.0,1,0.0,0.0
100000003242289100,100000007653003100,100000.0,1,0.0,0.0
100000002578405100,100000008548853100,14000.0,1,0.0,0.0
100000005933757100,100000008454065100,24050.0,1,0.0,0.0
100000000331309100,100000000413678100,156500.0,1,0.0,0.0
100000002578405100,100000008708595100,17200.0,1,0.0,0.0
100000002748532100,100000008751380100,7780.0,1,0.0,0.0
100000000331309100,100000008747113100,105210.0,1,0.0,0.0
100000007322059100,100000004552204100,22500.0,2,0.0,0.0
100000000331309100,100000001046626100,150000.0,1,0.0,0.0
100000000331309100,100000005182219100,30000.0,1,0.0,0.0
100000005578559100,100000004979283100,40132.0,1,0.0,0.0
100000008731444100,100000008566737100,126000.0,1,0.0,0.0
100000002578405100,100000002646745100,12300.0,1,0.0,0.0
100000008710791100,100000001285440100,65000.0,1,0.0,0.0
100000008731444100,100000003528285100,60000.0,1,0.0,0.0
100000008477350100,100000002603769100,276400.0,1,0.0,0.0
100000002132479100,100000004159526100,20000.0,1,0.0,0.0
100000002578405100,100000002305007100,56000.0,1,0.0,0.0
100000005578559100,100000001298099100,19000.0,1,0.0,0.0
100000004400305100,100000005830339100,117435.0,2,0.0,0.0
100000005242320100,100000003112578100,101080.0,1,0.0,0.0
100000003275398100,100000001330595100,20000.0,1,0.0,0.0
100000008743913100,100000002443664100,62000.0,1,51.45357428955217,0.000829896359508906
100000005933757100,100000004569484100,32607.0,1,0.0,0.0
100000005140601100,100000000011452100,15000.0,3,0.0,0.0
100000004160650100,100000004007197100,10048.0,1,12.945646082124817,0.0012883803823770718
100000005140601100,100000001600934100,180300.0,2,8685.0,0.04816971713810316
100000002957787100,100000005172860100,15209.2,1,0.0,0.0
100000005933757100,100000004159526100,144082.0,1,0.0,0.0
100000008743913100,100000003097324100,240000.0,1,199.17512628213746,0.000829896359508906
